43
54
57
41
37
44
61
47
63
45
41
45
41
63
60
35
47
63
55
30
54
55
62
39
37
47
57
45
61
39
53
41
47
15
45
59
9
47
63
47
63
61
47
45
15
55
63
43
59
3
63
46
47
55
55
33
37
45
37
37
37
37
53
37
37
55
63
39
37
37
55
37
37
47
53
47
39
37
61
47
39
47
47
47
47
39
39
37
47
47
39
37
39
37
63
63
63
53
63
39
39
37
39
45
39
37
37
63
45
45
37
45
37
41
47
55
63
63
55
15
55
15
37
39
37
63
55
33
39
52
61
53
51
35
7
63
54
47
45
50
43
28
31
41
51
63
47
51
39
62
54
42
47
45
55
61
62
0
46
62
37
39
50
21
39
37
37
37
29
45
45
61
39
39
39
1
59
37
45
37
63
47
47
63
39
63
63
63
47
53
63
39
43
39
44
18
63
55
16
18
3
43
41
37
60
39
39
52
63
39
39
37
45
55
39
43
61
39
47
39
39
41
37
47
41
27
41
9
39
19
63
21
63
55
39
53
39
47
47
37
37
39
47
55
55
39
55
39
61
45
47
45
61
46
54
46
61
39
55
61
37
55
55
47
47
47
39
37
39
53
63
55
5
39
43
47
45
55
47
45
61
45
39
61
45
37
47
39
55
55
45
61
47
37
45
63
63
47
47
53
45
53
45
39
47
12
47
5
22
45
63
61
63
63
61
53
63
60
22
63
61
53
54
61
63
33
63
63
63
61
62
6
63
53
21
58
59
14
1
61
55
55
53
37
45
45
39
39
37
37
55
29
39
53
39
7
13
13
39
37
