36.26832197	4.378830303	34.61055075	21	1073
35.89683712	11.49978636	26.42568182	21	1558
36.47349166	8.837812879	39.74718939	22	2655
28.0556803	15.52930985	44.75346212	22	3433
31.17211212	24.90343561	26.0104697	22	2738
22.87241136	21.41103257	35.93416894	22	3184
17.12647727	30.18608182	37.66042652	22	3511
3.852383334	26.98876818	5.011007575	19	2161
20.0037947	31.7907053	12.98280757	20	1158
10.12267121	32.84253334	6.232756818	20	1329
19.37723939	21.89803864	6.998846212	20	2495
17.50396515	7.296095455	3.514543939	20	1796
8.521281818	9.019034091	0.585324243	20	1834
25.2162553	1.678139394	3.87574697	20	1664
23.27293939	-55.46593561	50.51123106	16	572
19.25905682	-16.84100303	61.09729697	8	2742
22.46990909	-11.20843636	61.57857121	22	1357
17.00675303	5.632146212	62.12365	22	1243
43.52056515	-13.940675	26.37020303	9	946
46.24098106	-22.98611136	30.37833712	9	1680
36.45959243	-30.31522348	33.56924773	9	1429
31.43939394	-26.01646743	32.70095909	9	714
30.51300152	-29.53201666	18.67063106	10	451
30.80774621	-40.82580757	34.32871743	10	755
39.23729394	-37.99613561	35.02969166	10	1388
31.1672303	-17.1347303	18.97047803	12	2096
38.70154545	-10.63067045	13.27786212	11	1139
32.90084773	-3.869565909	23.24683636	12	1827
28.73008257	-5.724943182	20.56346894	12	1704
24.95356515	-9.946513636	5.819832575	12	881
23.57082197	4.930816666	16.5331553	12	749
27.44356364	-3.243166666	11.0568947	12	1388
38.11038561	-11.97053409	22.46498106	9	543
27.27272727	-11.3865303	29.11047273	12	364
33.10939621	-17.23365757	30.11562197	12	477
42.63459243	-32.72126288	46.15676591	17	958
30.58526439	-43.17148485	50.52055075	16	1173
16.26032652	-21.46614015	-2.501209848	13	1691
15.04308864	-37.39791061	11.05877575	13	1076
22.88139243	-31.37155909	6.541416666	13	1396
17.07494091	-55.25917879	22.03925455	18	501
22.94852348	-20.63858257	-5.892130303	13	3359
37.84644015	-2.28790303	3.168878788	11	1897
41.3795303	-33.22195909	25.68042575	10	1306
47.16600227	-23.59200834	16.99404848	11	2439
16.44381288	-40.39520227	7.052399243	13	1200
26.12050152	-40.27206743	3.881782575	13	1194
40.78140985	-15.48933864	8.630192425	11	1424
40.19911515	-37.76012348	19.75998939	11	1130
43.11638257	-40.08700152	16.05240379	11	1644
28.22735606	-4.733350757	-8.135375757	14	6701
45.60774848	-16.39195152	0.888088636	14	4040
47.68206439	-49.38961136	11.75450455	14	5111
43.99989091	-30.02220834	-3.008250757	14	3882
32.12598334	-29.43781136	-3.621468182	13	2604
39.53193561	-45.70781894	2.97112197	14	2701
45.51796515	-58.95394318	21.30858334	14	2843
37.55957879	-62.15612045	14.83264166	5	2257
41.03633334	-48.73559166	26.6194053	15	1417
40.36363636	-62.04872273	31.28758182	15	1275
33.08775379	-67.98684318	34.47788334	15	509
13.66842727	-68.87400985	43.61121591	18	1205
29.86767575	-78.57669621	36.47132273	17	1808
31.62907121	-50.54128712	52.0898447	17	1338
23.96604697	-67.06055379	49.50698485	17	1154
24.26761894	-74.38924773	38.66155834	17	872
49.12324166	-31.12609773	38.04694166	17	1284
46.88961894	-41.00946818	47.18814243	17	4068
38.41085909	-56.01071061	54.85936288	17	5056
36.83884091	-62.65166818	40.20632955	17	3469
31.67307803	-72.07768106	48.81555	17	3143
17.07157803	-79.04475757	51.65774091	3	696
15.33644318	-52.78863561	13.86962575	4	721
22.43845606	-60.22046818	11.37724545	4	501
23.780175	-40.78068788	9.184000755	13	236
36.89076591	-72.58652121	21.76132879	5	549
36.09754925	-65.31263257	23.13332045	5	931
26.63071364	-81.66993485	26.84082727	5	649
35.48667803	-71.99647425	30.20038409	5	679
22.24280455	-52.73344697	15.42937197	4	319
9.194332573	-53.14277575	46.03630152	18	586
4.53362803	-41.88788712	53.00038939	18	1089
24.17651743	-52.333025	5.921781818	4	2161
4.009013636	2.310564394	8.710018939	19	901
5.579178788	11.49560152	6.424731061	19	310
10.95132273	-5.177434848	4.557463636	19	1514
30.18134697	-22.9654053	17.16975455	12	1158
27.4695	-25.70838257	30.64123409	12	616
27.21827955	6.686756061	22.43625834	12	807
18.22803485	34.5049553	20.43644015	20	1590
34.05388485	19.07552955	19.77386666	21	1330
28.40738712	-15.2098947	-15.22579621	14	3335
35.56005075	-25.18403939	21.17880379	10	955
35.47694318	-33.81159394	25.46772045	10	575
49.36778561	-30.08165227	24.38503257	11	2943
39.91609318	-19.59510455	5.176264394	11	1004
49.6628197	-32.27629773	6.743316666	14	2631
33.82617348	-14.92923712	7.653180303	12	910
5.895691666	9.002829545	42.07520455	19	1617
4.123399243	14.03505985	29.46104318	19	1427
-9.045170455	-75.34902575	21.46475303	1	7089
-35.13614015	-60.794525	24.25234318	5	611
-13.46449394	-71.77558485	43.12857197	3	1124
-9.828725	-73.06208939	22.95853409	2	6211
-13.65392348	-77.59067575	24.89339545	2	4875
-24.50301743	-77.43758106	18.94181439	2	2817
-22.19828485	-69.73540455	10.07707273	4	749
-21.98433257	-26.71339318	61.22952425	6	5694
-28.76354925	-28.89455303	58.24574773	6	2024
-33.05236818	-15.78993788	58.4863197	8	1030
-34.03853334	-12.28488561	48.29405152	8	810
-36.77697727	-12.16771288	55.98181288	8	1173
-10.94439545	-81.37540455	42.77140303	3	1545
-3.837728788	-39.06465	35.98239091	18	1079
-7.073910606	-66.59046288	47.52783864	18	2207
-20.99567121	-76.96929243	43.68855455	3	749
-19.15904166	-67.2759447	49.29278939	3	1083
-30.50797727	-52.17715227	4.033965152	4	3020
-22.03076818	-72.407375	34.51695455	3	521
-32.36213864	-74.86676364	23.45401666	5	688
-34.79545455	-75.47348485	16.60479773	5	600
-34.36241364	-71.24628409	9.134661364	4	1264
-38.95040152	-65.27993636	26.43097652	5	702
-33.08448561	-29.20099015	27.19304697	10	618
-48.49972273	-41.42698712	39.99161666	15	2241
-5.528173485	-1.579803788	69.24972652	22	1992
-3.881441666	-52.99593257	57.54425152	18	1587
-45.05672425	-47.27423334	34.48371061	15	1811
-3.86842197	-64.24802727	57.50922197	16	649
-3.443362121	-58.87626288	44.90259773	18	1260
-8.048275	-56.62971364	31.3793197	18	2251
-2.352293182	-30.50636515	49.33899166	18	1114
-2.987136364	-52.63532727	34.06392955	18	702
-2.388318182	-44.81172879	44.34687121	18	911
-7.004425	-46.38856212	45.02884697	18	541
-3.660565909	-43.35325	68.62678334	7	1202
-8.031514394	-45.28647575	61.79213864	7	1501
-6.958970455	-41.34039545	52.4479303	7	1695
-9.699307573	-50.36014091	75.63455985	7	1361
-4.236307575	-25.89220455	59.36614925	7	2279
-5.877485606	-14.89446818	54.97680455	7	1117
-17.56903712	-54.00354318	70.93108485	16	1240
-4.200575	-9.709442427	64.42699621	7	2223
-15.37960757	-9.337824245	69.49124394	7	3421
-6.351027273	-60.26551288	65.83260985	16	1466
-9.028339394	-69.28208409	63.5814947	16	787
-27.04163636	-49.51537955	66.3200303	16	2262
-21.20862575	-56.35070455	60.04421364	16	867
-15.97232348	-61.1885303	68.09791364	16	623
-20.25209697	-64.99828788	59.08063712	16	1770
-36.46932121	-30.06688712	60.43105075	6	3792
-28.46349318	-36.89116136	57.95628182	6	2618
-23.83529166	-29.08420909	54.85466894	6	1176
-27.81884091	-22.63468485	68.26263636	8	1931
-10.96733485	-23.51987652	71.33716212	7	1860
-43.61828334	-8.471107575	43.23678334	8	2095
-3.246348485	-16.33437652	50.41167652	19	1336
-2.122776515	-5.634225	41.1933447	19	581
-3.086031061	1.116172727	43.41280606	19	938
-5.700405303	-2.556657575	50.43647121	19	1182
-3.122220455	15.30421666	18.63695682	19	1533
-4.915919697	15.79257348	39.99359773	19	1775
-3.362267425	9.853287118	54.51363864	19	2524
-5.788338636	23.19578485	17.45606591	19	857
-3.677074243	21.78173939	10.72343182	19	923
-24.42849545	10.12993712	5.822935606	20	969
-29.27832121	1.476662879	56.58001061	22	3976
-17.24749925	11.03954545	51.2301303	22	2036
-4.644931061	28.21904925	34.31967197	19	4676
-8.396772727	18.82272652	56.19030834	22	3487
-14.12966894	24.93273106	44.87368409	22	1419
-6.752438636	37.67440606	21.71626364	20	2224
-30.02039394	0.868136364	47.406675	22	2734
-40.1096947	0.991262879	30.25414545	21	2681
-38.24620834	7.019126515	20.06402348	21	2066
-33.22266136	10.70575303	8.205533334	21	1725
-28.31397197	26.166475	12.310325	21	2692
-38.10999773	-6.699764394	30.84893485	8	2559
-29.67437273	-0.656179545	37.51086364	21	523
-27.23265379	-8.014655303	40.66483485	21	397
-34.45797045	8.889652273	32.90573106	21	1389
-36.32951818	15.71252425	21.01671818	21	1954
-35.11504318	11.56773106	38.84709394	22	3311
-26.53532348	17.64439243	42.6411553	22	3042
-29.99438864	26.34078864	25.74555075	22	1890
-21.73651136	24.82837727	36.27372803	22	3421
-14.51744773	34.01067425	33.42558864	22	2521
-1.885488636	24.7757697	5.034855303	19	2017
-17.57849243	33.88688334	11.63877045	20	1385
-8.086630303	33.68919773	5.619159848	20	1735
-18.33970682	21.77800985	6.303957575	20	3138
-14.6198947	6.550725	3.274703788	20	1150
-4.836968182	11.09011743	-0.050744697	20	2105
-22.39012197	1.641639394	3.890509091	20	1683
-22.61033182	-55.50301666	52.75066061	16	447
-19.55824318	-14.92966364	59.59049243	8	2725
-23.98329773	-6.903293182	62.82232803	22	1798
-14.73629621	4.489874243	63.7022197	22	1622
-42.24880909	-12.7117303	26.963275	9	1628
-44.64698939	-21.64112121	29.62921818	9	1637
-33.47402575	-27.91743939	32.89347575	9	980
-29.50490303	-24.32352727	33.58770152	9	411
-28.76370075	-29.44874243	20.93541818	10	282
-32.62193939	-37.83358864	34.07224015	10	771
-36.02524773	-34.84019773	36.54042727	10	1097
-30.24183485	-16.03998939	19.41717425	12	2315
-38.00279394	-10.37754243	13.46957803	11	1399
-29.90656364	-1.999142425	23.81639621	12	1307
-28.20426515	-6.119528788	20.98484848	12	1350
-24.57948409	-8.059027273	5.078539394	12	1171
-23.90518106	5.272075757	16.45487121	12	930
-26.56321818	-1.962904545	10.86154621	12	1450
-35.12234166	-9.844720455	22.54940682	9	805
-25.64408106	-7.893542425	28.36794925	12	267
-30.66360757	-16.20228712	30.84571666	12	416
-40.8134803	-30.85082425	48.78799091	17	1347
-27.91886591	-44.34506364	52.68132955	16	1550
-15.06952121	-21.62728636	-0.620727273	13	1312
-14.98352197	-36.86761666	12.12442197	13	708
-22.1875947	-30.35813788	6.312075757	13	1196
-15.07467955	-50.11053561	20.92230152	18	562
-20.45202575	-20.29103788	-6.835565152	13	3007
-36.67118561	-1.05590303	3.010475757	11	1643
-43.10864318	-27.59432803	25.43105606	10	1232
-46.11033106	-23.41283182	16.68880606	11	2977
-15.02844091	-39.01515152	6.822645455	13	1188
-25.15657652	-41.14000152	6.958942425	13	479
-38.85980227	-14.25687955	6.925273485	11	1719
-36.72219545	-34.77717727	17.94716212	11	1498
-44.73131818	-34.82253257	15.13014243	11	1985
-26.31485227	-2.975802273	-8.666846212	14	7103
-43.82050152	-13.85370303	-1.858493939	14	3409
-47.12814773	-44.96056288	10.18862879	14	4107
-41.08859773	-27.43501591	-4.635975	14	4444
-30.58612273	-29.1133803	-3.457695455	13	2751
-36.48197121	-41.40292652	2.483100757	14	1959
-45.45106515	-53.71734166	14.90394015	14	3265
-36.84262803	-60.0495553	11.46864394	5	2287
-40.65166818	-46.73859773	27.91123334	15	2475
-42.09722803	-56.50794848	27.02634091	15	1851
-34.41735075	-59.76687425	34.56161212	15	919
-13.89488939	-65.68856894	44.56095606	18	1515
-33.71849697	-72.01732197	39.6489803	17	2911
-30.51567197	-49.20080606	53.92898939	17	1165
-25.67826515	-65.72318636	52.01956743	17	1194
-25.59050909	-72.13753409	39.8643447	17	984
-46.96916515	-28.996425	37.34465455	17	1424
-45.71468788	-36.10326288	49.56442879	17	3282
-39.37570606	-51.29370152	54.18240075	17	5152
-39.47972197	-58.92568939	42.32221743	17	2985
-33.5336803	-65.44227803	51.85251591	17	1902
-17.44617197	-76.35865227	54.51654697	3	760
-13.67971061	-53.63716364	13.32159621	4	1136
-20.5784697	-59.90693939	12.04288257	4	648
-22.42558334	-39.65987273	8.876374243	13	339
-36.96226061	-68.54062121	17.96988257	5	815
-38.70265909	-61.39196288	20.08449621	5	1257
-29.43853182	-76.47702425	28.62044925	5	914
-36.416525	-68.57438712	29.87396061	5	1017
-20.8469697	-54.07878788	14.7969697	4	500
-9.562234845	-52.50962425	46.46875909	18	307
-4.621212121	-44.08402197	51.94018106	18	770
-21.75986591	-48.6212197	5.113542425	4	2011
-2.244668939	-0.104959091	9.619861364	19	729
-2.311888636	9.386646973	7.234106061	19	561
-9.350941664	-3.96754697	5.194512879	19	1480
-28.44210606	-21.7112553	16.80156743	12	1067
-26.52717652	-24.17886364	30.66893409	12	441
-27.47107727	7.484009848	22.11299848	12	867
-17.51556515	32.89066439	20.30339015	20	1684
-34.49443712	21.50131591	14.77969318	21	1577
-25.26231439	-15.47697879	-15.42531136	14	3431
-34.99483485	-24.42213334	21.91804394	10	704
-36.50866364	-31.91645682	26.72601364	10	794
-48.84863334	-24.41843939	23.14055227	11	2449
-43.23907652	-20.05461591	6.316508334	11	1720
-48.37378409	-31.63901743	5.489793939	14	2592
-32.56563409	-15.79013939	9.035229545	12	898
-6.270381818	7.568428788	42.81539697	19	827
-2.957407575	13.03213864	32.22855757	19	1403
